7.827421825568792180e-02,1.408098216845998785e-01,6.525083673352920499e-01,8.329532486031069327e-01,7.481751473569637767e-01,1.087322834927828552e-01,2.452196810480299360e-01,1.055129074150871205e-01,1.804975364340841715e-01,8.840376952433658397e-01
5.662113364646219615e-01,1.282830878504374050e-01,5.686816784403645464e-01,5.743780891919537668e-01,1.016173380072936672e-01,7.089103593433558892e-01,7.354710506523824964e-01,7.285480579312350047e-01,5.262996130703004871e-01,7.485537164834111801e-01
1.053861988081395973e-01,8.060984961097510393e-01,7.757433097197153904e-01,7.311424044234148267e-01,7.465953453222266001e-01,9.945712687806149699e-01,3.494265304427939256e-01,6.977698564988839003e-01,8.273647495221205794e-01,9.299139590276984668e-01
5.558041635992275742e-01,3.990505069006156091e-02,9.934212250929042032e-02,6.418502749446441946e-01,2.444320662847607739e-01,1.024495884005445223e-01,7.012632077371839801e-01,3.849823370011284940e-02,6.211528336907634618e-02,5.689094181647028625e-01
4.477252266097606626e-01,4.121001288675807395e-02,5.414737293594836798e-01,4.429883288513203343e-02,9.876715164346083764e-02,9.812771498347432342e-01,4.629055201520686502e-01,4.089901609893510370e-01,4.076977232321888911e-01,6.463545039530372849e-01
5.358142789653518312e-01,1.640954819918370999e-01,9.661595915376790522e-01,4.121797217136283775e-01,9.376556192377059062e-01,3.052034094193334379e-02,9.829105651430396495e-01,5.029128675978581375e-01,5.984780204247261981e-01,5.433759823354840091e-01
5.227016944573578128e-01,2.384728642319150493e-01,1.699361679170596773e-01,6.781199787256217970e-01,7.125854955700947624e-01,6.526439528605232354e-02,7.724289410359179708e-01,3.622822064972218703e-01,7.062043377544319211e-01,1.816158479381269064e-02
4.707987604301200335e-02,9.860613811024083741e-01,1.441006955400186973e-01,5.099823345285392495e-01,7.828682884417043075e-01,1.639757261994557735e-01,1.027294823330068274e-01,6.803266595087720248e-02,5.050760738047398446e-01,3.490940667378560347e-01
2.458695943928511651e-01,7.678246057557887028e-01,2.707366752508187924e-01,2.504314435598687938e-01,8.297961300421183850e-01,4.701676121328832725e-01,7.242578451987218280e-01,2.211936315793516794e-02,9.256747559212684662e-01,6.432831692660559986e-01
3.738297935421949214e-01,2.350929713289184875e-02,7.732098923664292300e-01,2.626161973177739695e-01,8.407067334811695325e-01,3.085543147940236208e-01,7.716929804949556049e-01,9.169430071202103738e-01,9.155442679029763831e-01,8.022070899600116656e-01
8.932546276732828971e-01,5.184030219792246097e-01,6.857166079490756294e-01,5.802267098665593315e-01,2.788454741966784889e-01,9.777221079184275077e-01,9.485364429867361169e-01,8.477082798367888694e-01,5.446788763522335541e-01,6.972452349879514344e-01
8.472631449303552609e-01,5.573118254307350972e-01,8.155511937727859539e-01,3.017513606863253539e-02,5.804839970276856054e-01,3.090366394217110013e-01,9.449254202527607172e-01,4.496759434372333830e-01,4.485583339343087728e-01,2.909924537497146080e-01
9.439254219032032767e-01,1.209697939912405262e-01,3.181359992297236872e-01,5.539239746567670153e-02,7.150916123566180005e-01,8.103198916807354824e-01,5.262787874918228859e-02,3.751869160687970606e-01,8.222643785994132593e-03,3.525108928058084956e-01
2.419848540481387422e-01,3.863618477209933566e-01,6.057100181945687112e-01,8.039077740862580201e-01,8.844607128539807572e-01,2.415608027419721138e-01,3.523727668178103789e-01,8.068052944733583587e-01,5.036663660557240130e-01,9.546146017144090390e-01
5.278851386302720883e-01,9.414826793224477797e-01,6.556743689636519434e-01,6.206849598217767383e-02,7.837455343177079925e-01,4.363283974551769306e-01,2.216863299522159325e-01,4.142432160909252925e-01,9.613992490396682244e-01,2.041462657166321915e-01
2.184721598178945845e-01,9.628990446824747806e-01,5.012407217355100419e-01,1.058891254933255199e-01,4.468003163012902457e-01,7.850950188402239238e-01,6.868761903147071468e-01,9.561592988547491512e-01,5.876579098902453557e-01,1.271658397417511077e-01
6.632596404525341605e-01,7.941316475807536079e-01,6.943120498817948461e-01,5.482151865968688531e-01,1.411872035056948027e-01,1.895708056497500404e-01,3.645887742842114365e-01,4.189606597857471471e-01,2.318734947338202401e-01,8.095668283163233170e-01
1.847078062655620467e-01,3.784634577540392231e-01,6.770204395035206435e-01,6.760299925200385918e-01,5.041847515960835580e-01,4.103809062424883525e-01,3.503138497121238704e-01,3.673119089611757149e-01,8.872100868363625992e-01,9.656323908824552271e-01
3.197668624624475653e-01,1.868808414549805175e-01,1.887749742943656273e-01,3.140378516326707281e-01,8.763937285555222223e-01,3.538967752900858965e-01,9.246558030586909949e-01,9.620025751246322754e-01,4.387341684898201644e-01,9.978582957657521346e-01
2.650338403382647146e-01,7.234203898703202018e-01,6.381809110056044787e-01,3.162611302129236801e-01,3.601953115629029645e-01,8.886140189311220183e-02,3.132605870399591819e-01,7.624206321038221601e-01,3.543797210887476012e-01,8.532320894821350254e-01
5.725757447005633827e-01,7.391149293758865202e-01,9.799108278668747785e-01,7.116783102275872075e-01,9.767173645795527159e-01,3.193366066099558864e-01,9.970464736334091471e-01,7.334417803721098306e-01,2.734763660345040925e-02,9.308483982180536520e-01
6.474846282220145799e-01,5.489012733988825055e-01,1.245137423735109827e-02,2.253118923189688649e-01,8.779078593153291088e-01,2.813718809612437699e-01,3.978709958690689330e-01,6.435189378562932161e-01,7.735780421163895859e-02,2.406214911029369574e-01
9.231260879791348684e-01,5.013906974125100779e-01,1.123044956980211451e-01,8.859613685902886226e-01,4.594280586187218240e-01,8.205892262488052591e-01,7.801560059338781272e-01,7.993647168748557741e-01,9.657708733013863345e-01,8.920996575926405381e-01
7.212227299855676899e-01,6.255165765226855523e-01,5.317354916202693405e-01,4.686283388804997063e-01,7.363719475690666538e-02,4.970897217126233336e-01,6.605201882358163745e-01,9.456101706922011019e-01,7.782134700993877940e-01,8.438930041020231698e-02
7.599685354685934424e-01,8.240756054039377609e-02,5.175612721715640019e-01,9.125617104824205184e-01,4.564710029546777958e-01,6.724771245687629628e-01,7.492702394557808621e-01,4.114039489404790473e-01,7.987716734078160741e-01,6.997549703418288747e-01
9.532764792674626175e-01,1.193932153142091002e-01,6.915106709225219417e-01,5.728955045929225998e-01,6.974980324970078138e-01,6.744895142458474657e-01,2.731540861202040871e-01,1.280301247846215018e-01,6.780040006053096313e-01,5.182316100259170000e-01
1.066363604268701915e-01,7.720802496335290588e-01,9.830531513115868814e-01,9.089478982220345893e-01,9.912658885919056750e-02,4.860105422619469540e-01,3.624435770191840600e-01,1.851795353774745578e-01,6.447835801893260221e-01,2.179592342493722468e-01
