8.243286581124623646e-01,9.371560662639999428e-03,6.397338983722089534e-02,5.236472338698788809e-01,9.419857873489934086e-02,6.942493301717155285e-01,7.426665586314307177e-01,4.253336598081498554e-01,6.659882549140877517e-01,7.307051311881544997e-01
5.884184920546957631e-01,7.464160859851382002e-01,9.880876649238256038e-01,7.962541669143915479e-01,7.606502045080264507e-01,3.248236863502619309e-01,5.287556016670200698e-01,7.589142474627564861e-01,4.914697284507498765e-01,5.378766712807729888e-01
4.863351242737905533e-01,6.494313024840389081e-01,5.305783283060843125e-01,1.588936896512731511e-01,7.005881606730053335e-01,5.966105684810296683e-01,8.376599080933189168e-01,4.696352091469512269e-01,6.360854182437294391e-01,1.507573040915749507e-01
2.301692422661184567e-01,4.777880592012077043e-01,9.526412501581412728e-01,5.244625240394316101e-01,4.989565696452932242e-01,7.474319843500089044e-01,7.197336202122368576e-01,5.380344235218059712e-01,4.860208151021893075e-01,7.746664568924084282e-01
1.027217494367006489e-01,9.256276370873535164e-01,1.460219470215933235e-01,9.990332123462712932e-01,8.406449573022044541e-01,9.948956225455648505e-01,3.840514295728519878e-01,4.957007425704538228e-01,7.091746247194519182e-01,1.282527458139317567e-01
1.340894551904622256e-01,9.360305377670060656e-01,6.931210602541718613e-01,8.776602694583158781e-01,7.792853800027079725e-01,8.059869999373858729e-02,4.277852492873486234e-01,7.351060436970469070e-01,4.418456268174290047e-01,4.294096988114867175e-01
9.474495409288177239e-01,8.848004646132825446e-01,8.524029615673789362e-01,1.343125923158262625e-01,9.428063593031019707e-01,9.420671445379491526e-01,4.013445966477157123e-01,5.542122541776193234e-01,2.936814045694923214e-01,2.156916014076539767e-01
3.463143696830095486e-01,2.229285802049456588e-01,1.368117169687294021e-01,4.719751845708159976e-01,1.210094561526742218e-01,6.981170980618360833e-01,8.972200292091219165e-01,6.947810027261110966e-01,6.726903513064625972e-01,4.801654764174420054e-01
6.828374318874738114e-01,4.847939083800455462e-01,8.133535496636978834e-02,7.561522520205656850e-01,7.792776181096268129e-01,1.352072611606278674e-01,1.061595942587675312e-01,8.095343879405240139e-01,6.766989553923663525e-01,7.103241607786582312e-01
5.612164223072548808e-01,6.677154858954432726e-01,6.652495410470514736e-01,3.781254281925064964e-01,6.524215397328134713e-01,3.063685261002884186e-01,9.185895870987611511e-01,3.793497135150812882e-01,5.659548836230442470e-01,5.904611932410600561e-01
3.973413119884964262e-01,3.408420483741233520e-01,6.810021780835812111e-01,5.828113236357556071e-01,2.617634866006296468e-01,7.165654950833599823e-02,9.572655755838503921e-01,2.474397666832462983e-01,3.257855322245282181e-01,8.011424044425839996e-01
8.007159109436240430e-01,1.019187555605483020e-03,2.171428838169993103e-01,2.607293331394817670e-01,3.319331214825689269e-01,4.350575298867471741e-01,6.524730860927553389e-01,5.255603620575872714e-01,7.032635465971336375e-01,2.102335816105403987e-01
9.483742929839282798e-01,3.805583285603603150e-01,8.849980030113661078e-01,9.379400452013259004e-01,6.910586386920194446e-01,5.134253657224764344e-01,2.256686525619507888e-01,7.050528488563818641e-01,2.251198053597742721e-01,2.991777248572858872e-01
1.176317332140874861e-02,5.723265135269002268e-01,3.064341043344976923e-01,4.704340709243778340e-01,9.678849191397295160e-01,1.095884162044010735e-01,5.213025535934444621e-01,5.509021661750884702e-01,5.007235248083719004e-01,2.447844519165389698e-01
5.977632488876147843e-01,9.530931193547180769e-01,8.597695002206003911e-01,4.657444656934910387e-01,8.841944411224872402e-01,4.708936620663761730e-02,1.495059729535498372e-01,6.548166501487826530e-01,3.265769305991093052e-01,6.417580263355142645e-01
2.179384284377089420e-01,7.110547187077155273e-01,8.818380430754920729e-01,9.913987272216410185e-01,6.418150339952920502e-01,5.364854112630671468e-01,1.917276864687366134e-01,6.999040983760150825e-01,4.186834087109553293e-01,7.812058836449283783e-01
9.661254929452234297e-02,4.121089769083574605e-02,9.575318475689660325e-01,3.466361356353918621e-01,4.670804711908838058e-01,9.845613407982557463e-01,1.020792973175967955e-01,7.699644645226803030e-01,7.840436117273541505e-01,2.685811835321550989e-01
8.118505780262905702e-01,5.769169378949312588e-02,1.242706197558959280e-01,5.692020449021661932e-02,1.472176317017112046e-01,6.558019348485150113e-01,6.711885160911272852e-01,9.389557257128287038e-01,2.471935962292716171e-01,4.920310354750445647e-01
8.260390798498601361e-01,1.494648881505951099e-01,2.769065343775135579e-01,8.161846624765035640e-01,7.639597449315430611e-01,5.346446307658550001e-01,9.090829044367946254e-01,7.873417506612603312e-01,8.790792502284251464e-01,6.160345272371016145e-01
7.100915625615553672e-01,9.757029048055230191e-01,8.001069060645863429e-01,2.809639407852946302e-01,3.828054124728351715e-01,3.616766887390473473e-01,4.050630718385278550e-01,2.916330701036712325e-01,5.344384741639174319e-02,2.327618348073327015e-01
2.369671716148950003e-01,5.608246254727484725e-01,1.893372257991504659e-01,3.987195144171810091e-01,7.708979707726962838e-01,2.306507100816647116e-01,1.351172101295934347e-01,4.520566881232180867e-01,3.582612453036899680e-01,8.047791745588721568e-01
9.854949943263912049e-01,7.720908561057245878e-01,7.404918281610612940e-01,2.287155205550551740e-01,3.037191185567847951e-01,6.597716490154678093e-01,3.594288100053243395e-01,4.734410204814031298e-01,9.884052211470464311e-01,5.131328492887320403e-01
1.541872273539970362e-01,4.837693201924949671e-01,5.771979090974842519e-01,6.781776405765637117e-01,3.812919170498088040e-01,4.949132888861957902e-01,2.800282190902969592e-02,1.116433354237275077e-01,9.267274726693321973e-01,8.133368589739593535e-01
2.093666379792971100e-01,8.160053371088198393e-01,6.947627882417243272e-01,2.184106749558711869e-02,1.720033320647404995e-01,3.242544639496622860e-01,4.979181014612632517e-02,9.983599677576635578e-01,2.450212964164620866e-01,2.816400536658236753e-01
3.560401988579295907e-01,8.873427767954755740e-01,5.976217557315858242e-01,9.237750272610188995e-01,8.505296771392816257e-01,9.754413888322375215e-01,6.354163670432668720e-01,4.756708715645515673e-01,1.287833062002252671e-01,1.454789928914479447e-02
9.548953001014245379e-01,3.120698512600625918e-01,7.455876252719395580e-01,2.634505840899925566e-02,3.168095976414381232e-01,1.383893889721692361e-01,8.137468960780658289e-01,5.426006645582232002e-01,2.746415727544538887e-01,6.287963173010249207e-01
2.516917955378078497e-01,2.631781683666004623e-01,7.269308962228935300e-01,9.789830591867945131e-01,3.797991824968625085e-01,6.209405046913090143e-01,9.659230868792427760e-01,1.467934220355133768e-01,3.229325340918627330e-01,6.143009692310846814e-01
